tourney_id,tourney_name,surface,tourney_level,draw_size,tourney_date
2001-D007,Davis Cup WG R1: GER vs ROU,Carpet,D,4,20010209
2001-D008,Davis Cup WG R1: NED vs ESP,Carpet,D,4,20010209
2001-D009,Davis Cup G1 R1: POR vs UKR,Clay,D,4,20010209
2001-D010,Davis Cup G1 R1: FIN vs SLO,Carpet,D,4,20010209
2001-D011,Davis Cup G1 QF: ARG vs MEX,Clay,D,4,20010209
2001-D012,Davis Cup G1 QF: BAH vs PER,Hard,D,4,20010209
2001-D013,Davis Cup G1 QF: INA vs UZB,Hard,D,4,20010209
2001-D014,Davis Cup G1 QF: KOR vs NZL,Carpet,D,4,20010209
2001-D015,Davis Cup G1 QF: JPN vs THA,Hard,D,4,20010209
2001-D016,Davis Cup G1 QF: CHN vs IND,Hard,D,4,20010209
2001-D017,Davis Cup G2 R1: HUN vs MON,Clay,D,4,20010427
2001-D018,Davis Cup G2 R1: IRL vs DEN,Carpet,D,4,20010427
2001-D019,Davis Cup G2 R1: TUR vs GRE,Hard,D,4,20010427
2001-D020,Davis Cup G2 R1: MDA vs ARM,Carpet,D,4,20010427
2001-D021,Davis Cup G2 R1: EST vs NOR,Carpet,D,4,20010427
2001-D022,Davis Cup G2 R1: LUX vs CIV,Carpet,D,4,20010427
2001-D023,Davis Cup G2 R1: POL vs ISR,Clay,D,4,20010427
2001-D024,Davis Cup G2 R1: RSA vs YUG,Hard,D,4,20010427
2001-D025,Davis Cup G2 QF: URU vs COL,Clay,D,4,20010209
2001-D026,Davis Cup G2 QF: CRC vs AHO,Hard,D,4,20010209
2001-D027,Davis Cup G2 QF: GUA vs DOM,Hard,D,4,20010209
2001-D028,Davis Cup G2 QF: PAR vs VEN,Clay,D,4,20010209
2001-D029,Davis Cup G2 QF: KUW vs LIB,Hard,D,4,20010209
2001-D030,Davis Cup G2 QF: HKG vs IRI,Hard,D,4,20010209
2001-D031,Davis Cup G2 QF: SYR vs MAS,Hard,D,4,20010209
2001-D032,Davis Cup G2 QF: TPE vs PAK,Clay,D,4,20010209
2001-D033,Davis Cup G1 SF: ARG vs CAN,Clay,D,4,20010406
2001-D034,Davis Cup G1 SF: BAH vs CHI,Hard,D,4,20010406
2001-D035,Davis Cup G1 QF: GBR vs POR,Carpet,D,4,20010406
2001-D036,Davis Cup G1 QF: CRO vs AUT,Carpet,D,4,20010406
2001-D037,Davis Cup G1 QF: BLR vs ZIM,Carpet,D,4,20010406
2001-D038,Davis Cup G1 QF: FIN vs ITA,Carpet,D,4,20010406
2001-D039,Davis Cup G2 SF: URU vs AHO,Clay,D,4,20010406
2001-D040,Davis Cup G2 SF: GUA vs VEN,Hard,D,4,20010406
2001-D041,Davis Cup G2 SF: LIB vs HKG,Clay,D,4,20010406
2001-D042,Davis Cup G2 SF: MAS vs TPE,Hard,D,4,20010406
2001-D043,Davis Cup G1 SF: NZL vs UZB,Carpet,D,4,20010406
2001-D044,Davis Cup G1 SF: JPN vs IND,Hard,D,4,20010406
2001-D045,Davis Cup G1 PO: KOR vs INA,Hard,D,4,20010406
2001-D046,Davis Cup G1 PO: THA vs CHN,Hard,D,4,20010406
2001-D047,Davis Cup G2 PO: COL vs CRC,Clay,D,4,20010406
2001-D048,Davis Cup G2 PO: PAR vs DOM,Clay,D,4,20010406
2001-D049,Davis Cup G2 PO: KUW vs IRI,Hard,D,4,20010406
2001-D050,Davis Cup G2 PO: SYR vs PAK,Hard,D,4,20010406
2001-D051,Davis Cup WG QF: BRA vs AUS,Clay,D,4,20010406
2001-D052,Davis Cup WG QF: SWE vs RUS,Hard,D,4,20010406
2001-D053,Davis Cup WG QF: SUI vs FRA,Carpet,D,4,20010406
2001-D054,Davis Cup WG QF: NED vs GER,Carpet,D,4,20010406
2001-D055,Davis Cup G2 QF: DEN vs HUN,Hard,D,4,20010720
2001-D056,Davis Cup G2 QF: GRE vs ARM,Clay,D,4,20010720
2001-D057,Davis Cup G2 QF: LUX vs NOR,Clay,D,4,20010720
2001-D058,Davis Cup G2 QF: ISR vs RSA,Hard,D,4,20010720
2001-D059,Davis Cup G2 PO: MON vs IRL,Clay,D,4,20010720
2001-D060,Davis Cup G2 PO: MDA vs TUR,Clay,D,4,20010720
2001-D061,Davis Cup G2 PO: CIV vs EST,Hard,D,4,20010720
2001-D062,Davis Cup G2 PO: YUG vs POL,Clay,D,4,20010720
2001-D063,Davis Cup G2 F: URU vs VEN,Clay,D,4,20010720
2001-D064,Davis Cup G1 PO: MEX vs CAN,Clay,D,4,20010720
2001-D065,Davis Cup G1 PO: MEX vs PER,Carpet,D,4,20010921
2001-D066,Davis Cup G2 SF: GRE vs DEN,Clay,D,4,20010921
2001-D067,Davis Cup G2 SF: LUX vs ISR,Clay,D,4,20010921
2001-D068,Davis Cup WG SF: AUS vs SWE,Hard,D,4,20010921
2001-D069,Davis Cup WG SF: NED vs FRA,Carpet,D,4,20010921
2001-D070,Davis Cup WG PO: ARG vs BLR,Clay,D,4,20010921
2001-D071,Davis Cup WG PO: BEL vs MAR,Carpet,D,4,20010921
2001-D072,Davis Cup WG PO: CZE vs ROU,Carpet,D,4,20010921
2001-D073,Davis Cup WG PO: ECU vs GBR,Clay,D,4,20010921
2001-D074,Davis Cup WG PO: ITA vs CRO,Clay,D,4,20010921
2001-D075,Davis Cup WG PO: SVK vs CHI,Carpet,D,4,20010921
2001-D076,Davis Cup WG PO: ESP vs UZB,Clay,D,4,20010921
2001-D077,Davis Cup G1 PO: INA vs CHN,Hard,D,4,20010921
2001-D079,Davis Cup WG F: AUS vs FRA,Grass,D,4,20011130
2001-D080,Davis Cup G1 PO: AUT vs UKR,Hard,D,4,20010921
2001-D081,Davis Cup G1 PO: ZIM vs SLO,Hard,D,4,20010921
2002-1536,Madrid Masters,Hard,M,48,20021014
2002-301,Auckland,Hard,A,32,20020107
2002-306,St. Poelten,Clay,A,32,20020520
2002-308,Munich,Clay,A,32,20020429
2002-311,Queen's Club,Grass,A,56,20020610
2002-314,Gstaad,Clay,A,32,20020708
2002-315,Newport,Grass,A,32,20020708
2002-316,Bastad,Clay,A,32,20020708
2002-317,Amersfoort,Clay,A,32,20020715
2002-319,Kitzbuhel,Clay,A,48,20020722
2002-321,Stuttgart,Clay,A,32,20020715
2002-325,Palermo,Clay,A,32,20020923
2002-328,Basel,Carpet,A,32,20021021
2002-329,Tokyo,Hard,A,56,20020930
2002-336,Hong Kong,Hard,A,32,20020923
2002-337,Vienna,Hard,A,32,20021007
2002-338,Sydney,Hard,A,32,20020107
2002-339,Adelaide,Hard,A,32,20011231
2002-352,Paris Masters,Carpet,M,48,20021028
2002-360,Casablanca,Clay,A,32,20020408
2002-375,Lyon,Carpet,A,32,20021007
2002-402,Memphis,Hard,A,32,20020218
2002-403,Miami Masters,Hard,M,96,20020318
2002-404,Indian Wells Masters,Hard,M,64,20020311
2002-407,Rotterdam,Hard,A,32,20020218
2002-408,Milan,Carpet,A,32,20020128
2002-410,Monte Carlo Masters,Clay,M,64,20020415
2002-414,Hamburg Masters,Clay,M,64,20020513
2002-416,Rome Masters,Clay,M,64,20020506
2002-418,Washington,Hard,A,56,20020812
2002-419,Indianapolis,Hard,A,56,20020812
2002-421,Canada Masters,Hard,M,64,20020729
2002-422,Cincinnati Masters,Hard,M,64,20020805
2002-423,Los Angeles,Hard,A,32,20020722
2002-424,San Jose,Hard,A,32,20020225
2002-425,Barcelona,Clay,A,56,20020422
2002-429,Stockholm,Hard,A,32,20021021
2002-433,Scottsdale,Hard,A,32,20020304
2002-438,Moscow,Carpet,A,32,20020930
2002-439,Umag,Clay,A,32,20020715
2002-440,s Hertogenbosch,Grass,A,32,20020617
2002-441,Long Island,Hard,A,48,20020819
2002-451,Doha,Hard,A,32,20011231
2002-468,Estoril,Clay,A,32,20020408
2002-475,Sopot,Clay,A,32,20020722
2002-481,Copenhagen,Hard,A,32,20020211
2002-495,Dubai,Hard,A,32,20020225
2002-496,Marseille,Hard,A,32,20020211
2002-499,Delray Beach,Hard,A,32,20020304
2002-500,Halle,Grass,A,32,20020610
2002-505,Vina del Mar,Clay,A,32,20020211
2002-506,Buenos Aires,Clay,A,32,20020218
2002-520,Roland Garros,Clay,G,128,20020527
2002-533,Costa Do Sauipe,Hard,A,32,20020909
2002-540,Wimbledon,Grass,G,128,20020624
2002-560,US Open,Hard,G,128,20020826
2002-568,St. Petersburg,Hard,A,32,20021021
2002-573,Mallorca,Clay,A,32,20020429
2002-580,Australian Open,Hard,G,128,20020114
2002-605,Masters Cup,Hard,F,8,20021111
2002-615,Dusseldorf,Clay,A,64,20020520
2002-717,Houston,Clay,A,32,20020422
2002-73,Tashkent,Hard,A,32,20020909
2002-741,Nottingham,Grass,A,32,20020617
2002-773,Bucharest,Clay,A,32,20020909
2002-807,Acapulco,Clay,A,32,20020225
2002-891,Chennai,Hard,A,32,20011231
2002-D001,Davis Cup WG R1: FRA vs NED,Clay,D,4,20020208
2002-D002,Davis Cup WG R1: CZE vs BRA,Carpet,D,4,20020208
2002-D003,Davis Cup WG R1: ESP vs MAR,Clay,D,4,20020208
2002-D004,Davis Cup WG R1: USA vs SVK,Hard,D,4,20020208
2002-D005,Davis Cup WG R1: RUS vs SUI,Clay,D,4,20020208
2002-D006,Davis Cup WG R1: GBR vs SWE,Carpet,D,4,20020208
2002-D007,Davis Cup WG R1: CRO vs GER,Carpet,D,4,20020208
2002-D008,Davis Cup WG R1: ARG vs AUS,Clay,D,4,20020208
2002-D009,Davis Cup G1 R1: ZIM vs POR,Hard,D,4,20020208
2002-D010,Davis Cup G1 R1: AUT vs ISR,Clay,D,4,20020208
2002-D011,Davis Cup G2 R1: UKR vs BUL,Clay,D,4,20020503
2002-D012,Davis Cup G2 R1: LAT vs CIV,Clay,D,4,20020503
2002-D013,Davis Cup G2 R1: MDA vs DEN,Clay,D,4,20020503
2002-D014,Davis Cup G2 R1: NOR vs EGY,Clay,D,4,20020503
2002-D015,Davis Cup G2 R1: YUG vs RSA,Clay,D,4,20020503
2002-D016,Davis Cup G2 R1: LUX vs HUN,Hard,D,4,20020503
2002-D017,Davis Cup G2 R1: ARM vs IRL,Clay,D,4,20020503
2002-D018,Davis Cup G2 R1: SLO vs GHA,Clay,D,4,20020503
2002-D019,Davis Cup G1 QF: THA vs UZB,Hard,D,4,20020208
2002-D020,Davis Cup G1 QF: KOR vs JPN,Carpet,D,4,20020208
2002-D021,Davis Cup G1 QF: NZL vs INA,Carpet,D,4,20020208
2002-D022,Davis Cup G1 QF: LIB vs IND,Hard,D,4,20020208
2002-D023,Davis Cup G2 QF: CHN vs KUW,Hard,D,4,20020208
2002-D024,Davis Cup G2 QF: KAZ vs PHI,Hard,D,4,20020208
2002-D025,Davis Cup G2 QF: MAS vs PAK,Hard,D,4,20020208
2002-D026,Davis Cup G2 QF: HKG vs TPE,Hard,D,4,20020208
2002-D027,Davis Cup G1 QF: BAH vs VEN,Hard,D,4,20020208
2002-D028,Davis Cup G1 QF: CAN vs MEX,Carpet,D,4,20020208
2002-D029,Davis Cup G2 QF: GUA vs PER,Hard,D,4,20020208
2002-D030,Davis Cup G2 QF: PAR vs AHO,Clay,D,4,20020208
2002-D031,Davis Cup G2 QF: COL vs CUB,Clay,D,4,20020208
2002-D032,Davis Cup G2 QF: TRI vs URU,Hard,D,4,20020208
2002-D033,Davis Cup G2 SF: CHN vs KAZ,Hard,D,4,20020405
2002-D034,Davis Cup G2 SF: PAK vs TPE,Grass,D,4,20020405
2002-D035,Davis Cup G1 SF: THA vs JPN,Hard,D,4,20020405
2002-D036,Davis Cup G1 SF: NZL vs IND,Hard,D,4,20020405
2002-D037,Davis Cup G1 QF: ITA vs FIN,Clay,D,4,20020405
2002-D038,Davis Cup G1 QF: ZIM vs BLR,Hard,D,4,20020405
2002-D039,Davis Cup G1 QF: ROU vs AUT,Carpet,D,4,20020405
2002-D040,Davis Cup G1 QF: BEL vs GRE,Carpet,D,4,20020405
2002-D041,Davis Cup WG QF: FRA vs CZE,Carpet,D,4,20020405
2002-D042,Davis Cup WG QF: USA vs ESP,Grass,D,4,20020405
2002-D043,Davis Cup WG QF: RUS vs SWE,Clay,D,4,20020405
2002-D044,Davis Cup WG QF: ARG vs CRO,Clay,D,4,20020405
2002-D045,Davis Cup G1 SF: VEN vs ECU,Hard,D,4,20020405
2002-D046,Davis Cup G1 SF: CAN vs CHI,Carpet,D,4,20020405
2002-D047,Davis Cup G2 SF: PAR vs PER,Clay,D,4,20020405
2002-D048,Davis Cup G2 SF: COL vs URU,Clay,D,4,20020405
2002-D049,Davis Cup G2 PO: GUA vs AHO,Hard,D,4,20020405
2002-D050,Davis Cup G2 PO: CUB vs TRI,Hard,D,4,20020405
2002-D051,Davis Cup G2 PO: PHI vs KUW,Clay,D,4,20020405
2002-D052,Davis Cup G2 PO: HKG vs MAS,Hard,D,4,20020405
2002-D053,Davis Cup G1 PO: UZB vs KOR,Hard,D,4,20020405
2002-D054,Davis Cup G1 PO: INA vs LIB,Hard,D,4,20020405
2002-D055,Davis Cup G2 F: PAK vs CHN,Grass,D,4,20020920
2002-D056,Davis Cup G2 F: URU vs PER,Clay,D,4,20020712
2002-D057,Davis Cup WG SF: FRA vs USA,Clay,D,4,20020920
2002-D058,Davis Cup WG SF: RUS vs ARG,Carpet,D,4,20020920
2002-D059,Davis Cup G1 PO: LIB vs KOR,Clay,D,4,20020920
2002-D060,Davis Cup WG PO: AUS vs IND,Hard,D,4,20020920
2002-D061,Davis Cup WG PO: ZIM vs BEL,Hard,D,4,20020920
2002-D062,Davis Cup WG PO: BRA vs CAN,Clay,D,4,20020920
2002-D063,Davis Cup WG PO: GER vs VEN,Hard,D,4,20020920
2002-D064,Davis Cup WG PO: GBR vs THA,Carpet,D,4,20020920
2002-D065,Davis Cup WG PO: FIN vs NED,Carpet,D,4,20020920
2002-D066,Davis Cup WG PO: SVK vs ROU,Carpet,D,4,20020920
2002-D067,Davis Cup WG PO: MAR vs SUI,Clay,D,4,20020920
2002-D068,Davis Cup G2 QF: CIV vs BUL,Hard,D,4,20020712
2002-D069,Davis Cup G2 QF: DEN vs NOR,Hard,D,4,20020712
2002-D070,Davis Cup G2 QF: LUX vs YUG,Hard,D,4,20020712
2002-D071,Davis Cup G2 QF: SLO vs IRL,Clay,D,4,20020712
2002-D072,Davis Cup G1 PO: BLR vs POR,Carpet,D,4,20020712
2002-D073,Davis Cup G1 PO: ECU vs BAH,Clay,D,4,20020712
2002-D074,Davis Cup G1 PO: MEX vs CHI,Carpet,D,4,20020712
2002-D075,Davis Cup G2 PO: LAT vs UKR,Clay,D,4,20020712
2002-D076,Davis Cup G2 PO: EGY vs MDA,Clay,D,4,20020712
2002-D077,Davis Cup G2 PO: RSA vs HUN,Hard,D,4,20020712
2002-D078,Davis Cup G2 PO: GHA vs ARM,Hard,D,4,20020712
2002-D079,Davis Cup G1 PO: BAH vs MEX,Hard,D,4,20020920
2002-D080,Davis Cup G2 SF: NOR vs CIV,Clay,D,4,20020920
2002-D081,Davis Cup G2 SF: LUX vs SLO,Hard,D,4,20020920
2002-D082,Davis Cup G1 PO: ITA vs POR,Carpet,D,4,20020920
2002-D083,Davis Cup G1 PO: ISR vs GRE,Hard,D,4,20020920
2002-D084,Davis Cup WG F: FRA vs RUS,Clay,D,4,20021129
2003-1536,Madrid Masters,Hard,M,48,20031013
2003-1720,Bangkok,Hard,A,32,20030922
2003-301,Auckland,Hard,A,32,20030106
2003-306,St. Poelten,Clay,A,32,20030519
2003-308,Munich,Clay,A,32,20030428
2003-311,Queen's Club,Grass,A,56,20030609
2003-314,Gstaad,Clay,A,32,20030707
2003-315,Newport,Grass,A,32,20030707
2003-316,Bastad,Clay,A,32,20030707
2003-317,Amersfoort,Clay,A,32,20030714
2003-319,Kitzbuhel,Clay,A,48,20030721
2003-321,Stuttgart,Clay,A,48,20030714
2003-325,Palermo,Clay,A,32,20030922
2003-328,Basel,Carpet,A,32,20031020
2003-329,Tokyo,Hard,A,48,20030929
2003-337,Vienna,Hard,A,32,20031006
2003-338,Sydney,Hard,A,32,20030106
2003-339,Adelaide,Hard,A,32,20021230
2003-341,Metz,Hard,A,32,20030929
2003-352,Paris Masters,Carpet,M,48,20031027
2003-360,Casablanca,Clay,A,32,20030407
2003-375,Lyon,Carpet,A,32,20031006
2003-402,Memphis,Hard,A,32,20030217
2003-403,Miami Masters,Hard,M,96,20030317
2003-404,Indian Wells Masters,Hard,M,64,20030310
2003-407,Rotterdam,Hard,A,32,20030217
2003-408,Milan,Carpet,A,32,20030127
2003-410,Monte Carlo Masters,Clay,M,64,20030414
2003-414,Hamburg Masters,Clay,M,64,20030512
2003-416,Rome Masters,Clay,M,64,20030505
2003-418,Washington,Hard,A,48,20030728
2003-419,Indianapolis,Hard,A,48,20030721
2003-421,Canada Masters,Hard,M,64,20030804
2003-422,Cincinnati Masters,Hard,M,64,20030811
2003-423,Los Angeles,Hard,A,32,20030728
2003-424,San Jose,Hard,A,32,20030210
2003-425,Barcelona,Clay,A,56,20030421
2003-429,Stockholm,Hard,A,32,20031020
2003-433,Scottsdale,Hard,A,32,20030303
2003-438,Moscow,Carpet,A,32,20030929
2003-439,Umag,Clay,A,32,20030721
2003-440,s Hertogenbosch,Grass,A,32,20030616
2003-441,Long Island,Hard,A,32,20030818
2003-451,Doha,Hard,A,32,20021230
2003-468,Estoril,Clay,A,32,20030407
2003-475,Sopot,Clay,A,32,20030728
2003-481,Copenhagen,Hard,A,32,20030224
2003-495,Dubai,Hard,A,32,20030224
2003-496,Marseille,Hard,A,32,20030210
2003-499,Delray Beach,Hard,A,32,20030303
2003-500,Halle,Grass,A,32,20030609
2003-505,Vina del Mar,Clay,A,32,20030210
2003-506,Buenos Aires,Clay,A,32,20030217
2003-520,Roland Garros,Clay,G,128,20030526
2003-533,Costa Do Sauipe,Hard,A,32,20030908
2003-540,Wimbledon,Grass,G,128,20030623
2003-560,US Open,Hard,G,128,20030825
2003-568,St. Petersburg,Hard,A,32,20031020
2003-573,Valencia,Clay,A,32,20030428
2003-580,Australian Open,Hard,G,128,20030113
2003-605,Masters Cup,Hard,F,8,20031110
2003-615,Dusseldorf,Clay,A,64,20030519
2003-717,Houston,Clay,A,32,20030421
2003-741,Nottingham,Grass,A,32,20030616
2003-773,Bucharest,Clay,A,32,20030908
2003-807,Acapulco,Clay,A,32,20030224
2003-890,Shanghai,Hard,A,32,20030922
2003-891,Chennai,Hard,A,32,20021230
2003-D001,Davis Cup WG R1: ROU vs FRA,Carpet,D,4,20030207
2003-D002,Davis Cup WG R1: NED vs SUI,Carpet,D,4,20030207
2003-D003,Davis Cup WG R1: AUS vs GBR,Clay,D,4,20030207
2003-D004,Davis Cup WG R1: SWE vs BRA,Carpet,D,4,20030207
2003-D005,Davis Cup WG R1: CRO vs USA,Carpet,D,4,20030207
2003-D006,Davis Cup WG R1: ESP vs BEL,Clay,D,4,20030207
2003-D007,Davis Cup WG R1: ARG vs GER,Clay,D,4,20030207
2003-D008,Davis Cup WG R1: CZE vs RUS,Clay,D,4,20030207
2003-D009,Davis Cup G1 R1: ECU vs CHI,Clay,D,4,20030207
2003-D010,Davis Cup G1 R1: PER vs BAH,Clay,D,4,20030207
2003-D011,Davis Cup G1 R1: IND vs JPN,Grass,D,4,20030207
2003-D012,Davis Cup G1 R1: NZL vs PAK,Hard,D,4,20030207
2003-D013,Davis Cup G1 R1: UZB vs INA,Hard,D,4,20030207
2003-D014,Davis Cup G1 R1: THA vs KOR,Carpet,D,4,20030207
2003-D015,Davis Cup G1 R1: NOR vs AUT,Hard,D,4,20030207
2003-D016,Davis Cup G1 R1: BLR vs ISR,Carpet,D,4,20030207
2003-D017,Davis Cup G2 R1: MEX vs AHO,Carpet,D,4,20030207
2003-D018,Davis Cup G2 R1: PAR vs HAI,Clay,D,4,20030207
2003-D019,Davis Cup G2 R1: CUB vs COL,Hard,D,4,20030207
2003-D020,Davis Cup G2 R1: URU vs DOM,Clay,D,4,20030207
2003-D021,Davis Cup G2 R1: IRI vs LIB,Clay,D,4,20030207
2003-D022,Davis Cup G2 R1: HKG vs TJK,Hard,D,4,20030207
2003-D023,Davis Cup G2 R1: TPE vs KAZ,Carpet,D,4,20030207
2003-D024,Davis Cup G2 R1: CHN vs PHI,Hard,D,4,20030214
2003-D025,Davis Cup G2 R1: POR vs MON,Clay,D,4,20030404
2003-D026,Davis Cup G2 R1: RSA vs POL,Hard,D,4,20030404
2003-D027,Davis Cup G2 R1: GHA vs SLO,Hard,D,4,20030404
2003-D028,Davis Cup G2 R1: DEN vs TUN,Hard,D,4,20030404
2003-D029,Davis Cup G2 R1: BUL vs UKR,Carpet,D,4,20030404
2003-D030,Davis Cup G2 R1: YUG vs CIV,Carpet,D,4,20030404
2003-D031,Davis Cup G2 R1: IRL vs EGY,Hard,D,4,20030404
2003-D032,Davis Cup G2 R1: AND vs GRE,Carpet,D,4,20030404
2003-D033,Davis Cup WG QF: FRA vs SUI,Hard,D,4,20030404
2003-D034,Davis Cup WG QF: SWE vs AUS,Hard,D,4,20030404
2003-D035,Davis Cup WG QF: ESP vs CRO,Clay,D,4,20030404
2003-D036,Davis Cup WG QF: ARG vs RUS,Clay,D,4,20030404
2003-D037,Davis Cup WG SF: AUS vs SUI,Hard,D,4,20030919
2003-D038,Davis Cup WG SF: ESP vs ARG,Clay,D,4,20030919
2003-D039,Davis Cup WG F: AUS vs ESP,Grass,D,4,20031128
2003-D040,Davis Cup G1 R2: ECU vs VEN,Clay,D,4,20030404
2003-D041,Davis Cup G1 R2: CAN vs PER,Carpet,D,4,20030404
2003-D042,Davis Cup G1 R2: IND vs NZL,Grass,D,4,20030404
2003-D043,Davis Cup G1 R2: UZB vs THA,Hard,D,4,20030404
2003-D044,Davis Cup G1 R2: LUX vs SVK,Hard,D,4,20030404
2003-D045,Davis Cup G1 R2: AUT vs FIN,Carpet,D,4,20030404
2003-D046,Davis Cup G1 R2: BLR vs ZIM,Carpet,D,4,20030404
2003-D047,Davis Cup G1 R2: MAR vs ITA,Clay,D,4,20030404
2003-D048,Davis Cup G2 R2: PAR vs MEX,Clay,D,4,20030404
2003-D049,Davis Cup G2 R2: DOM vs CUB,Clay,D,4,20030404
2003-D050,Davis Cup G2 F: DOM vs PAR,Hard,D,4,20030919
2003-D051,Davis Cup G2 R2: LIB vs HKG,Hard,D,4,20030620
2003-D052,Davis Cup G2 R2: CHN vs TPE,Hard,D,4,20030404
2003-D053,Davis Cup G2 F: TPE vs HKG,Hard,D,4,20030919
2003-D054,Davis Cup G2 R2: RSA vs POR,Hard,D,4,20030711
2003-D055,Davis Cup G2 R2: DEN vs SLO,Hard,D,4,20030711
2003-D056,Davis Cup G2 R2: YUG vs BUL,Clay,D,4,20030711
2003-D057,Davis Cup G2 R2: GRE vs IRL,Clay,D,4,20030711
2003-D058,Davis Cup G2 R3: DEN vs RSA,Carpet,D,4,20030919
2003-D059,Davis Cup G2 R3: GRE vs YUG,Clay,D,4,20030919
2003-D060,Davis Cup G2 PO: AHO vs HAI,Hard,D,4,20030404
2003-D061,Davis Cup G2 PO: URU vs COL,Clay,D,4,20030404
2003-D062,Davis Cup G2 PO: POL vs MON,Clay,D,4,20030711
2003-D063,Davis Cup G2 PO: TUN vs GHA,Clay,D,4,20030711
2003-D064,Davis Cup G2 PO: UKR vs CIV,Clay,D,4,20030711
2003-D065,Davis Cup G2 PO: AND vs EGY,Carpet,D,4,20030711
2003-D066,Davis Cup G1 PO: JPN vs PAK,Carpet,D,4,20030404
2003-D067,Davis Cup G1 PO: INA vs KOR,Hard,D,4,20030404
2003-D068,Davis Cup G1 PO: PAK vs KOR,Grass,D,4,20030919
2003-D069,Davis Cup G1 PO: VEN vs CHI,Hard,D,4,20030711
2003-D070,Davis Cup G1 PO: VEN vs BAH,Hard,D,4,20030919
2003-D071,Davis Cup G1 PO: NOR vs FIN,Clay,D,4,20030711
2003-D072,Davis Cup G1 PO: ISR vs ZIM,Hard,D,4,20030711
2003-D073,Davis Cup G1 PO: NOR vs LUX,Clay,D,4,20030919
2003-D074,Davis Cup G1 PO: ZIM vs ITA,Hard,D,4,20030919
2003-D075,Davis Cup G2 PO: TJK vs IRI,Clay,D,4,20030404
2003-D076,Davis Cup G2 PO: PHI vs KAZ,Clay,D,4,20030404
2003-D077,Davis Cup WG PO: AUT vs BEL,Clay,D,4,20030919
2003-D078,Davis Cup WG PO: CAN vs BRA,Carpet,D,4,20030919
2003-D079,Davis Cup WG PO: THA vs CZE,Hard,D,4,20030919
2003-D080,Davis Cup WG PO: GER vs BLR,Clay,D,4,20030919
2003-D081,Davis Cup WG PO: MAR vs GBR,Clay,D,4,20030919
2003-D082,Davis Cup WG PO: NED vs IND,Hard,D,4,20030919
2003-D083,Davis Cup WG PO: ECU vs ROU,Clay,D,4,20030919
2003-D084,Davis Cup WG PO: SVK vs USA,Clay,D,4,20030919
2004-1536,Madrid Masters,Hard,M,48,20041018
2004-1720,Bangkok,Hard,A,32,20040927
2004-301,Auckland,Hard,A,32,20040112
2004-306,St. Poelten,Clay,A,32,20040517
2004-308,Munich,Clay,A,32,20040426
2004-311,Queen's Club,Grass,A,56,20040607
2004-314,Gstaad,Clay,A,32,20040705
2004-315,Newport,Grass,A,32,20040705
2004-316,Bastad,Clay,A,32,20040705
2004-317,Amersfoort,Clay,A,32,20040712
2004-319,Kitzbuhel,Clay,A,48,20040719
2004-321,Stuttgart,Clay,A,48,20040712
2004-325,Palermo,Clay,A,32,20040927
2004-328,Basel,Carpet,A,32,20041025
2004-329,Tokyo,Hard,A,48,20041004
2004-337,Vienna,Hard,A,32,20041011
2004-338,Sydney,Hard,A,32,20040112
2004-339,Adelaide,Hard,A,32,20040105
2004-341,Metz,Hard,A,32,20041011
2004-352,Paris Masters,Carpet,M,48,20041101
2004-360,Casablanca,Clay,A,32,20040517
2004-375,Lyon,Carpet,A,32,20041004
2004-402,Memphis,Hard,A,32,20040216
2004-403,Miami Masters,Hard,M,96,20040322
2004-404,Indian Wells Masters,Hard,M,96,20040308
2004-407,Rotterdam,Hard,A,32,20040216
2004-408,Milan,Carpet,A,32,20040209
2004-410,Monte Carlo Masters,Clay,M,64,20040419
2004-414,Hamburg Masters,Clay,M,64,20040510
2004-416,Rome Masters,Clay,M,64,20040503
2004-418,Washington,Hard,A,32,20040816
2004-419,Indianapolis,Hard,A,48,20040719
2004-421,Canada Masters,Hard,M,64,20040726
2004-422,Cincinnati Masters,Hard,M,64,20040802
2004-423,Los Angeles,Hard,A,32,20040712
2004-424,San Jose,Hard,A,32,20040209
2004-425,Barcelona,Clay,A,56,20040426
2004-429,Stockholm,Hard,A,32,20041025
2004-433,Scottsdale,Hard,A,32,20040301
2004-438,Moscow,Carpet,A,32,20041011
2004-439,Umag,Clay,A,32,20040719
2004-440,s Hertogenbosch,Grass,A,32,20040614
2004-441,Long Island,Hard,A,32,20040823
2004-451,Doha,Hard,A,32,20040105
2004-468,Estoril,Clay,A,32,20040412
2004-475,Sopot,Clay,A,32,20040809
2004-495,Dubai,Hard,A,32,20040301
2004-496,Marseille,Hard,A,32,20040223
2004-499,Delray Beach,Hard,A,32,20040913
2004-500,Halle,Grass,A,32,20040607
2004-505,Vina del Mar,Clay,A,32,20040209
2004-506,Buenos Aires,Clay,A,32,20040216
2004-520,Roland Garros,Clay,G,128,20040524
2004-533,Costa Do Sauipe,Clay,A,32,20040223
2004-540,Wimbledon,Grass,G,128,20040621
2004-560,US Open,Hard,G,128,20040830
2004-568,St. Petersburg,Carpet,A,32,20041025
2004-573,Valencia,Clay,A,32,20040412
2004-580,Australian Open,Hard,G,128,20040119
2004-605,Masters Cup,Hard,F,8,20041115
2004-615,Dusseldorf,Clay,A,64,20040517
2004-717,Houston,Clay,A,32,20040412
